age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded,y
59.0,,9.0,999.0,,1.1,93994.0,,4856.0,,7.0,,,1.0,0.0,,0.0,1.0,2.0,0.0,no
22.0,,,999.0,0.0,-1.8,,,,5099.1,5.0,,3.0,,0.0,0.0,1.0,,4.0,,no
44.0,,1.0,,,,,-36.4,,5191.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,no
,164.0,1.0,,,,93075.0,-47.1,,,0.0,1.0,3.0,1.0,1.0,,,5.0,,0.0,no
53.0,101.0,,,0.0,1.1,,,,5191.0,,1.0,,1.0,1.0,,0.0,1.0,,0.0,no
34.0,,,999.0,,1.4,,-36.1,4962.0,5228.1,1.0,1.0,1.0,,0.0,0.0,1.0,7.0,1.0,0.0,no
,234.0,1.0,3.0,,,,,0.683,5008.7,,0.0,0.0,,,0.0,1.0,1.0,1.0,2.0,yes
,59.0,4.0,999.0,0.0,-0.1,,-42.0,4076.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,no
28.0,17.0,5.0,,0.0,1.4,,-41.8,4959.0,,,1.0,0.0,,1.0,1.0,,4.0,,0.0,no
,,1.0,,0.0,-0.1,,-42.0,4.12,5195.8,3.0,0.0,,,2.0,,,2.0,3.0,,no
,18.0,2.0,,0.0,,94465.0,,4967.0,5228.1,,1.0,,,0.0,,,4.0,4.0,0.0,no
30.0,,1.0,999.0,0.0,1.1,,,,5191.0,,0.0,,1.0,1.0,0.0,0.0,,,0.0,no
,163.0,2.0,,,,,,,,0.0,1.0,,0.0,,,,1.0,,0.0,no
49.0,58.0,10.0,999.0,0.0,1.1,93994.0,,,,,,,1.0,,0.0,0.0,1.0,,0.0,no
,,1.0,999.0,,-2.9,,-40.8,1266.0,5076.2,,1.0,,,,,1.0,4.0,,1.0,no
,319.0,,999.0,0.0,,,,,,3.0,1.0,5.0,,0.0,0.0,0.0,1.0,4.0,,no
46.0,336.0,1.0,999.0,0.0,1.1,,-36.4,,,6.0,,2.0,,,,0.0,,,,no
78.0,203.0,1.0,,,-1.7,94215.0,-40.3,,4991.6,,1.0,,,,,,,,1.0,no
29.0,,1.0,999.0,,,92893.0,,,,0.0,0.0,2.0,,,,,,4.0,,no
50.0,134.0,,999.0,,-0.1,,,4191.0,,9.0,,1.0,1.0,,0.0,,2.0,0.0,1.0,no
67.0,89.0,5.0,999.0,,-2.9,92201.0,,0.834,,,,1.0,1.0,0.0,,1.0,,3.0,,no
44.0,,,,0.0,-0.1,93.2,,4191.0,,,1.0,,1.0,0.0,,0.0,2.0,0.0,0.0,no
56.0,,,,,1.4,,,4968.0,,,,,1.0,,,1.0,7.0,2.0,,no
53.0,273.0,,999.0,0.0,,,-42.7,4962.0,5228.1,10.0,,6.0,,1.0,0.0,,0.0,0.0,,no
,300.0,,3.0,1.0,-2.9,92963.0,,,5076.2,,0.0,1.0,1.0,0.0,,,4.0,3.0,2.0,yes
47.0,,,999.0,,,92893.0,-46.2,,5099.1,,2.0,3.0,,,0.0,1.0,,,0.0,no
30.0,,3.0,999.0,,,93444.0,-36.1,,5228.1,,0.0,1.0,,0.0,,1.0,7.0,4.0,,no
,293.0,2.0,999.0,0.0,,93994.0,,4857.0,5191.0,6.0,1.0,3.0,0.0,,,,,,,no
32.0,,2.0,999.0,,-0.1,,-42.0,4153.0,,1.0,1.0,,1.0,,,,2.0,2.0,0.0,no
39.0,,3.0,,,-1.8,,,1354.0,5099.1,0.0,,0.0,,1.0,,,,,0.0,no
,26.0,,,,,,-36.4,4864.0,5191.0,1.0,0.0,3.0,,0.0,,,1.0,4.0,0.0,no
44.0,,1.0,999.0,1.0,,92893.0,,,,,1.0,,,,,1.0,,4.0,,no
37.0,,,999.0,,,94465.0,,4961.0,5228.1,,1.0,,1.0,,0.0,0.0,4.0,2.0,,no
30.0,155.0,,999.0,1.0,-1.8,,,,,,,,,1.0,0.0,,,,1.0,no
,835.0,,999.0,,,,-42.7,,,,0.0,,,,,1.0,0.0,,0.0,no
,,,999.0,,,93994.0,-36.4,,5191.0,1.0,1.0,3.0,,,1.0,,,0.0,0.0,no
,,4.0,999.0,,,92893.0,-46.2,1281.0,5099.1,,,,1.0,,,,,,1.0,no
48.0,,1.0,999.0,,-1.8,,-50.0,,5099.1,,0.0,,,0.0,,,,2.0,,no
,,,,0.0,,94465.0,-41.8,4959.0,5228.1,8.0,,1.0,0.0,,0.0,,,4.0,0.0,no
,,5.0,999.0,0.0,,,-42.7,,,1.0,,,,,0.0,,,2.0,,no
33.0,,1.0,,,1.4,,,,,,1.0,,,,0.0,,,,,no
36.0,508.0,,,,,,-36.1,4964.0,,2.0,1.0,1.0,,0.0,,,7.0,,,no
,,,,1.0,-1.8,,-47.1,1405.0,5099.1,,,0.0,1.0,,0.0,1.0,,,1.0,no
42.0,,1.0,,0.0,-1.8,92893.0,,,,,,,,,0.0,0.0,1.0,4.0,0.0,no
,,,999.0,,,93994.0,,4857.0,5191.0,,1.0,0.0,1.0,,,,1.0,3.0,,no
28.0,,1.0,,,1.1,,,4857.0,5191.0,,1.0,3.0,1.0,0.0,0.0,,,,,no
51.0,,10.0,999.0,,-0.1,93.2,-42.0,,,,1.0,,,1.0,,,,,1.0,no
,,,,,,93444.0,-36.1,4964.0,,,0.0,1.0,,0.0,1.0,1.0,7.0,4.0,,no
46.0,167.0,,999.0,,1.1,93994.0,,4858.0,,1.0,1.0,4.0,1.0,1.0,,0.0,,,0.0,no
,560.0,,,,,93994.0,,4857.0,5191.0,,,3.0,,,,0.0,1.0,,0.0,no
33.0,31.0,,,,,,,,,,1.0,4.0,0.0,,,1.0,,3.0,0.0,no
,,,,0.0,-0.1,,,4076.0,,,,,1.0,,0.0,,2.0,,0.0,no
76.0,185.0,1.0,999.0,,,,-38.3,0.886,,,,2.0,1.0,1.0,,1.0,7.0,,1.0,yes
45.0,65.0,,999.0,,,,-41.8,4961.0,5228.1,0.0,,,,1.0,1.0,0.0,,2.0,,no
,220.0,1.0,999.0,,1.4,93918.0,-42.7,4963.0,,0.0,,,,0.0,,,0.0,,0.0,no
33.0,,,999.0,1.0,,,-42.0,4191.0,,3.0,,1.0,1.0,1.0,,,2.0,,1.0,no
,187.0,1.0,4.0,1.0,-2.9,92201.0,-31.4,,,,1.0,1.0,,0.0,0.0,,7.0,,,yes
29.0,110.0,1.0,,0.0,,92201.0,-31.4,,5076.2,3.0,,,1.0,,1.0,,,,0.0,no
33.0,221.0,,,0.0,1.1,,-36.4,,5191.0,,,1.0,,0.0,0.0,,,,,no
49.0,216.0,2.0,,0.0,1.4,,,4961.0,,,1.0,,,,,0.0,,,,no
,504.0,,,1.0,-3.4,,-26.9,0.733,5017.5,,1.0,,,1.0,,1.0,,,2.0,yes
59.0,318.0,,999.0,,-1.8,,-46.2,1291.0,5099.1,,,,1.0,,0.0,,,2.0,0.0,no
,,1.0,,0.0,-0.1,,-42.0,,,,1.0,0.0,,,,0.0,,4.0,,no
32.0,,,999.0,0.0,-1.8,,,1313.0,5099.1,,1.0,,,,0.0,1.0,1.0,,,no
,228.0,2.0,,0.0,-1.8,,,1334.0,5099.1,,,4.0,0.0,0.0,,,1.0,3.0,,no
47.0,,,,2.0,-1.7,94215.0,,0.896,,,,,,0.0,1.0,,,3.0,,no
,7.0,,,0.0,,92893.0,,1.25,,,0.0,5.0,1.0,1.0,,1.0,1.0,4.0,,no
23.0,,1.0,999.0,1.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,no
,,18.0,,0.0,1.1,93994.0,-36.4,,5191.0,1.0,,,1.0,0.0,,0.0,,3.0,0.0,no
39.0,201.0,1.0,999.0,0.0,,92893.0,-46.2,,,,,,,0.0,,1.0,,3.0,0.0,no
,105.0,1.0,,,,93444.0,,4964.0,5228.1,3.0,0.0,4.0,1.0,,0.0,,,,0.0,no
36.0,1165.0,,999.0,0.0,1.4,93918.0,,4963.0,5228.1,,1.0,3.0,1.0,1.0,,,0.0,,,no
25.0,52.0,,999.0,,-1.8,,-46.2,1244.0,,4.0,0.0,,,0.0,0.0,0.0,,,0.0,no
,,10.0,999.0,,,93444.0,-36.1,,,0.0,,3.0,1.0,,,,7.0,,,no
,121.0,1.0,999.0,0.0,1.4,93918.0,,,,1.0,1.0,5.0,,,,0.0,,1.0,,no
29.0,81.0,,,,1.4,,,4957.0,5228.1,4.0,,1.0,,0.0,,,0.0,3.0,0.0,no
26.0,,5.0,999.0,,,93918.0,,4961.0,5228.1,,,,1.0,0.0,,,,,,no
,,2.0,,,-1.8,93075.0,,1405.0,5099.1,,,1.0,,0.0,1.0,,,2.0,0.0,no
,81.0,,999.0,,,,-46.2,,,,,1.0,1.0,0.0,,1.0,,4.0,,no
52.0,317.0,,999.0,0.0,1.1,93994.0,,,5191.0,,,0.0,0.0,0.0,,,1.0,0.0,0.0,no
54.0,564.0,5.0,,0.0,-1.8,,-40.0,,,1.0,1.0,4.0,1.0,1.0,,0.0,,0.0,,no
60.0,,2.0,999.0,0.0,,,-36.4,,5191.0,1.0,,5.0,,1.0,,0.0,,,,no
59.0,,1.0,999.0,0.0,1.1,,-36.4,,,7.0,,2.0,,0.0,0.0,,,,,no
51.0,241.0,4.0,,,,,-36.1,4966.0,,5.0,1.0,3.0,,,,,7.0,,,no
,364.0,2.0,999.0,,,,-34.8,0.654,,1.0,,,1.0,,1.0,0.0,,1.0,,no
,,,999.0,0.0,,,-36.4,4.86,,1.0,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,no
,,,999.0,,,,,1334.0,,,1.0,1.0,1.0,1.0,1.0,,,,0.0,no
48.0,58.0,,,,,,-36.1,,,3.0,,3.0,,1.0,0.0,1.0,7.0,,,no
,,1.0,999.0,,1.4,93918.0,-42.7,,5228.1,0.0,1.0,,0.0,,,,0.0,4.0,,yes
39.0,14.0,6.0,,0.0,1.4,94465.0,,,5228.1,10.0,,,,,,0.0,4.0,,0.0,no
41.0,12.0,8.0,,1.0,-1.8,92893.0,-46.2,1299.0,5099.1,0.0,1.0,6.0,0.0,,0.0,1.0,1.0,,1.0,no
41.0,,,999.0,,,,,4856.0,5191.0,,1.0,2.0,,0.0,0.0,0.0,,3.0,0.0,no
,,,999.0,,-1.8,,,,5099.1,,1.0,4.0,,,,1.0,1.0,1.0,,no
30.0,154.0,,999.0,0.0,,,-42.7,,,,,0.0,1.0,1.0,,1.0,,,,no
39.0,,4.0,,,,93.2,,,5195.8,,1.0,,,,0.0,,2.0,4.0,0.0,no
53.0,,,999.0,0.0,,,,,,,,,,0.0,0.0,1.0,,,0.0,no
,254.0,,999.0,0.0,,,,4076.0,5195.8,,,,,0.0,,1.0,,1.0,0.0,no
,,,999.0,0.0,-1.8,92893.0,,1244.0,,,,,,0.0,,,,,0.0,no
,,1.0,,0.0,,92893.0,,,5099.1,,,,1.0,,0.0,,1.0,,,yes
,337.0,,,,,,,,,5.0,,,,,0.0,,,4.0,,no
39.0,,1.0,999.0,0.0,1.4,,,4962.0,,5.0,,,1.0,1.0,,,0.0,,,no
40.0,198.0,,,0.0,,,,,,,0.0,,1.0,,,1.0,,,0.0,no
,12.0,,999.0,,,,-40.3,,,1.0,,3.0,1.0,1.0,1.0,0.0,,4.0,0.0,no
,,,,0.0,,93444.0,-36.1,,5228.1,,,,1.0,,0.0,1.0,,1.0,0.0,no
64.0,,5.0,999.0,,-3.0,,,,,6.0,1.0,2.0,,0.0,,,8.0,,,yes
,293.0,,999.0,0.0,1.1,,,,5191.0,3.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,no
,188.0,,,0.0,,93994.0,,,,1.0,,,,,0.0,0.0,,0.0,0.0,no
,,,999.0,,1.4,93444.0,,4963.0,5228.1,,,1.0,1.0,,0.0,,,,0.0,no
47.0,106.0,,999.0,0.0,1.4,,-41.8,4865.0,5228.1,6.0,,2.0,,,1.0,,4.0,,,no
,,,,0.0,1.4,93444.0,-36.1,4963.0,,3.0,0.0,4.0,,1.0,1.0,1.0,7.0,,,no
,64.0,1.0,999.0,,,,,,,5.0,1.0,,1.0,0.0,0.0,0.0,0.0,,,no
40.0,225.0,5.0,999.0,0.0,1.4,,,,,,1.0,1.0,,,,1.0,0.0,3.0,0.0,no
49.0,138.0,,,0.0,,92201.0,-31.4,,,2.0,2.0,,,,,,7.0,2.0,,no
53.0,,,,0.0,1.1,93994.0,-36.4,4857.0,5191.0,,0.0,4.0,1.0,,,,,0.0,0.0,no
,303.0,1.0,999.0,0.0,,,,,5191.0,,1.0,,0.0,1.0,,,1.0,1.0,,no
,,,999.0,0.0,1.4,93444.0,,,5228.1,3.0,,4.0,0.0,,0.0,1.0,7.0,,0.0,no
,,2.0,,,1.1,,-36.4,,,0.0,1.0,5.0,,,0.0,0.0,,,0.0,no
,,,,,1.1,93994.0,,4857.0,5191.0,,1.0,0.0,,1.0,,0.0,,,,no
,,,,0.0,1.4,,-42.7,,,4.0,,,1.0,,,,,4.0,,no
46.0,,,,,1.1,,-36.4,,5191.0,0.0,1.0,0.0,,1.0,0.0,0.0,,,0.0,no
41.0,,2.0,,0.0,,93994.0,,4857.0,,,,6.0,,,0.0,,1.0,,,no
,,1.0,,0.0,1.4,,,,5228.1,0.0,,,0.0,1.0,1.0,0.0,4.0,2.0,0.0,no
33.0,,2.0,,,1.4,94465.0,,,5228.1,1.0,,1.0,1.0,,,,4.0,2.0,0.0,no
,723.0,,,0.0,-0.1,,,,,,1.0,,1.0,0.0,,1.0,,,,no
30.0,,,999.0,,1.4,93918.0,,,,1.0,0.0,1.0,1.0,0.0,,,,,,no
,41.0,1.0,,,1.4,94465.0,-41.8,4866.0,,,1.0,6.0,1.0,,0.0,0.0,,1.0,,no
57.0,92.0,1.0,999.0,,,93444.0,-36.1,,5228.1,,1.0,2.0,,,,1.0,7.0,1.0,,no
,372.0,1.0,,1.0,,,-42.0,,5195.8,3.0,1.0,4.0,,1.0,0.0,1.0,2.0,2.0,,no
46.0,,,999.0,0.0,,,,4864.0,5228.1,,,4.0,0.0,,,,,3.0,0.0,no
,189.0,,,,-2.9,92963.0,,,,,0.0,,1.0,1.0,0.0,1.0,4.0,,,no
24.0,,1.0,,0.0,,,,,5228.1,4.0,,2.0,1.0,0.0,,,,,,no
,129.0,1.0,999.0,0.0,-2.9,,-31.4,,,3.0,0.0,4.0,1.0,,0.0,,,1.0,,no
,106.0,,999.0,,1.1,,-36.4,,5191.0,2.0,,1.0,1.0,0.0,0.0,,,0.0,,no
41.0,,,,0.0,,94465.0,,4864.0,5228.1,0.0,1.0,,0.0,,0.0,0.0,4.0,,0.0,no
,340.0,3.0,,,,,-36.4,4856.0,5191.0,6.0,1.0,0.0,,1.0,,,,2.0,,no
29.0,136.0,,3.0,1.0,-2.9,92963.0,,,,,,,,,,,4.0,,,no
28.0,189.0,1.0,999.0,0.0,-1.8,,,,,,,2.0,,1.0,0.0,,,,,no
,,,999.0,,,,-42.0,,,,,1.0,,,0.0,0.0,2.0,3.0,0.0,no
50.0,,3.0,999.0,0.0,1.1,,,4855.0,,3.0,1.0,4.0,1.0,,0.0,,,,,no
,284.0,4.0,,,1.4,93444.0,,4966.0,5228.1,2.0,,,,0.0,,,,,,no
52.0,,,,,-0.1,93.2,-42.0,,,1.0,1.0,3.0,,0.0,1.0,1.0,,4.0,,no
,674.0,,,0.0,1.4,,,4968.0,,7.0,1.0,3.0,0.0,0.0,0.0,,,,0.0,yes
,,1.0,999.0,,1.1,,-36.4,,,2.0,,,1.0,1.0,0.0,,1.0,,0.0,no
,606.0,,,0.0,,,,4859.0,5191.0,0.0,1.0,0.0,,1.0,,,1.0,,0.0,no
,,8.0,,0.0,1.4,93918.0,-42.7,4961.0,5228.1,0.0,,2.0,0.0,0.0,0.0,,0.0,,0.0,no
,583.0,,,,,,-47.1,1.41,,,,0.0,,1.0,,1.0,,,,yes
,,1.0,,0.0,-0.1,93.2,,,,,,1.0,1.0,1.0,,,2.0,,,no
,76.0,,999.0,0.0,1.4,,,,5228.1,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0,,no
,174.0,,999.0,0.0,1.1,93994.0,,4858.0,,6.0,1.0,1.0,1.0,,0.0,0.0,,3.0,0.0,no
,,1.0,999.0,,-1.8,,-46.2,,,0.0,,,1.0,,,1.0,1.0,0.0,0.0,no
33.0,165.0,,,,1.4,,-42.7,4963.0,5228.1,,,,,1.0,,1.0,0.0,,,no
24.0,,3.0,,0.0,,,,,5191.0,,0.0,3.0,1.0,,0.0,0.0,1.0,2.0,,no
,,,,1.0,,92893.0,,1313.0,5099.1,1.0,,,,0.0,,,1.0,4.0,1.0,no
39.0,,1.0,12.0,,-1.8,,-46.2,,,0.0,1.0,0.0,1.0,,0.0,,,,2.0,no
,,,999.0,,1.4,93444.0,-36.1,4967.0,5228.1,,,4.0,,1.0,0.0,,7.0,,,no
,260.0,2.0,999.0,,,93994.0,,4859.0,5191.0,,,5.0,1.0,0.0,,0.0,1.0,3.0,,no
56.0,,,,,-1.8,,,,,,,,,1.0,,1.0,,3.0,,no
64.0,,1.0,,,-2.9,92963.0,,1099.0,5076.2,,,,,,,,,,,yes
,635.0,,,,,,-41.8,4961.0,,,,,,1.0,,,4.0,1.0,,no
,166.0,,,,1.4,,,,,,,,,1.0,,,0.0,,,no
43.0,455.0,1.0,999.0,,,,,,5228.1,7.0,,,,1.0,,0.0,4.0,,0.0,no
29.0,,,,1.0,,,-47.1,1.41,5099.1,,,,,,1.0,1.0,,,1.0,no
,260.0,,999.0,0.0,1.4,,,,,2.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,no
45.0,890.0,4.0,,,1.4,,,,,,2.0,1.0,1.0,,,,0.0,,,yes
,96.0,,,,,93444.0,,,,,,,0.0,,1.0,1.0,7.0,1.0,0.0,no
,280.0,,,0.0,,,-42.7,4962.0,5228.1,,,4.0,,0.0,,,,2.0,,no
31.0,,,,0.0,,,-46.2,1299.0,5099.1,,,3.0,,1.0,,1.0,,0.0,,no
,,,999.0,,,,,4966.0,5228.1,3.0,,,1.0,,1.0,,7.0,2.0,,no
,172.0,,,0.0,-1.8,93075.0,-47.1,,,,,,,,,,,,,no
,,,,,1.4,,,,,,0.0,3.0,,,,,0.0,3.0,,no
,,,,0.0,-1.8,92893.0,-46.2,1313.0,,1.0,,,0.0,,1.0,,1.0,4.0,,no
,,2.0,,0.0,,92893.0,,,,,0.0,4.0,,,,1.0,1.0,1.0,,no
,234.0,,999.0,0.0,,,-36.4,,5191.0,,,1.0,1.0,,,,,,0.0,no
,210.0,,999.0,,1.4,93918.0,,,,3.0,1.0,,,0.0,,,0.0,,0.0,no
34.0,,9.0,,0.0,1.4,93444.0,-36.1,4963.0,,3.0,,,1.0,,0.0,1.0,7.0,1.0,0.0,no
29.0,,2.0,,0.0,,,-42.0,4153.0,,3.0,,3.0,1.0,1.0,,,,,,no
,124.0,12.0,999.0,,1.4,93918.0,-42.7,,5228.1,,1.0,5.0,,,,,,,,no
27.0,,4.0,,0.0,,,-46.2,1.25,,,,,1.0,1.0,0.0,1.0,1.0,,,no
,,4.0,999.0,,,,-42.7,4961.0,5228.1,,1.0,0.0,,0.0,0.0,,,,,no
,,1.0,999.0,,1.1,93994.0,-36.4,4857.0,5191.0,,,3.0,0.0,,,,1.0,0.0,,no
,,1.0,999.0,,1.4,93918.0,,,5228.1,,1.0,1.0,,0.0,,1.0,,1.0,0.0,no
32.0,1121.0,,3.0,,,,-46.2,1354.0,,8.0,,,1.0,,0.0,,,0.0,,no
,,4.0,,0.0,,,-46.2,1244.0,5099.1,5.0,2.0,,,1.0,,1.0,1.0,0.0,,yes
30.0,,,,2.0,-1.7,94055.0,,0.767,4991.6,,0.0,,,0.0,,,,,1.0,yes
,93.0,1.0,,,,93994.0,,,5191.0,,,,1.0,1.0,,,1.0,,0.0,no
39.0,357.0,,999.0,2.0,,92893.0,-46.2,1291.0,,,,,1.0,0.0,0.0,,1.0,,1.0,no
33.0,263.0,,999.0,0.0,,93918.0,-42.7,,5228.1,1.0,1.0,,1.0,,,,0.0,0.0,,no
,,,,,,94465.0,,4958.0,5228.1,0.0,1.0,,1.0,1.0,0.0,,4.0,,,no
31.0,131.0,,,1.0,-0.1,,-42.0,,,,,0.0,0.0,0.0,1.0,,2.0,3.0,,no
,,,,,1.4,93444.0,-36.1,,,,1.0,1.0,,0.0,0.0,1.0,7.0,2.0,,no
34.0,528.0,2.0,999.0,,1.4,93918.0,-42.7,4962.0,,,1.0,,,0.0,1.0,,,2.0,0.0,no
38.0,,,,,-1.8,92893.0,-46.2,,5099.1,,,,1.0,2.0,,1.0,,,,no
,490.0,1.0,,,1.1,,,4855.0,5191.0,,1.0,,0.0,,,,1.0,4.0,0.0,no
32.0,,,,0.0,1.1,,-36.4,4856.0,5191.0,1.0,2.0,3.0,1.0,,0.0,,,2.0,0.0,no
33.0,,,999.0,,1.4,,,,5228.1,,,4.0,1.0,1.0,0.0,,7.0,,,no
,30.0,2.0,,0.0,,,-36.1,,,1.0,1.0,1.0,1.0,,,,7.0,1.0,,no
33.0,,,999.0,,-1.8,,-47.1,,5099.1,6.0,,3.0,,0.0,1.0,,,,,no
48.0,294.0,2.0,2.0,,,,-47.1,1365.0,,,,1.0,,,,1.0,5.0,,,yes
,94.0,,,,1.4,94465.0,-41.8,,5228.1,,1.0,2.0,1.0,,,0.0,,,0.0,no
42.0,14.0,,999.0,,,,-36.1,,,,0.0,,1.0,,,1.0,7.0,0.0,,no
,,,,,-0.1,,-42.0,,5195.8,,2.0,3.0,1.0,1.0,,1.0,2.0,,0.0,no
,109.0,,999.0,0.0,,92893.0,-46.2,1264.0,,1.0,,,,0.0,,,1.0,,0.0,no
,212.0,5.0,999.0,0.0,,93994.0,-36.4,4857.0,5191.0,1.0,2.0,1.0,,0.0,,,1.0,,,no
,,,999.0,,1.4,,,4967.0,,0.0,,6.0,,,0.0,,,,0.0,no
45.0,98.0,5.0,999.0,0.0,,,-36.1,,,5.0,1.0,6.0,,1.0,,,,,0.0,no
29.0,183.0,1.0,,,,,,,,,,,1.0,1.0,0.0,1.0,7.0,,0.0,no
43.0,,,,,,93994.0,-36.4,,5191.0,3.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,no
,150.0,,,0.0,,93.2,,4076.0,,0.0,1.0,0.0,,0.0,,1.0,,,0.0,no
,,,999.0,,1.1,93994.0,-36.4,,5191.0,,,0.0,1.0,1.0,,,1.0,4.0,0.0,no
,113.0,,,,,93918.0,-42.7,4957.0,5228.1,9.0,,,,0.0,0.0,1.0,0.0,,,no
,,,,0.0,,,-42.7,4962.0,,,,0.0,0.0,1.0,,,,4.0,0.0,no
39.0,713.0,,,,,94055.0,-39.8,,4991.6,,,,1.0,0.0,,,,0.0,,yes
,,5.0,,,,,,1244.0,5099.1,,,,1.0,,0.0,1.0,,0.0,,yes
35.0,180.0,,,0.0,,,-36.4,,,1.0,,,1.0,0.0,0.0,0.0,1.0,,0.0,no
,,2.0,999.0,1.0,,93075.0,,1405.0,,7.0,,,0.0,1.0,0.0,,5.0,,,no
,,6.0,,0.0,,,-36.1,,5228.1,1.0,1.0,1.0,1.0,,0.0,,,,,no
50.0,,3.0,,,1.4,,,,,9.0,1.0,2.0,,0.0,,,,1.0,0.0,no
23.0,,4.0,,0.0,,,-47.1,1423.0,,,,,,1.0,,1.0,,2.0,,no
32.0,,2.0,999.0,0.0,,94465.0,,4864.0,,3.0,,,1.0,0.0,0.0,,,,0.0,no
,,1.0,,0.0,1.1,,-36.4,,,,1.0,,0.0,1.0,0.0,0.0,1.0,2.0,,no
,96.0,3.0,,0.0,1.4,93444.0,-36.1,,,0.0,,2.0,,,,,7.0,3.0,,no
39.0,171.0,3.0,999.0,,1.4,,-42.7,,5228.1,,1.0,1.0,1.0,,0.0,1.0,,,0.0,no
47.0,99.0,,999.0,,-0.1,,,,,,,,,0.0,0.0,1.0,2.0,,0.0,no
35.0,,1.0,,1.0,-1.8,,,1344.0,5099.1,0.0,,,0.0,,0.0,,,2.0,2.0,no
59.0,88.0,,999.0,0.0,1.1,93994.0,,,,,1.0,2.0,0.0,0.0,,,1.0,2.0,0.0,no
36.0,,,999.0,0.0,-1.8,92893.0,-46.2,1266.0,,,,1.0,,,0.0,1.0,,1.0,0.0,no
,414.0,2.0,,,-1.7,,,,4991.6,,1.0,3.0,,,,1.0,,1.0,0.0,yes
,322.0,3.0,,,,93.2,,4.12,,9.0,1.0,2.0,,0.0,1.0,,,3.0,,no
,113.0,1.0,,0.0,,,,,,,1.0,3.0,,0.0,,1.0,,,0.0,no
40.0,130.0,1.0,7.0,,,92649.0,-30.1,0.714,5017.5,,,1.0,1.0,1.0,,,2.0,,1.0,yes
,,,,0.0,,,,,,,0.0,4.0,0.0,,0.0,1.0,7.0,,,no
25.0,,1.0,999.0,0.0,1.4,93918.0,-42.7,4957.0,5228.1,,,,0.0,1.0,,1.0,0.0,3.0,,no
,,,999.0,0.0,,,-41.8,4865.0,5228.1,3.0,1.0,,0.0,0.0,,0.0,,,,no
,207.0,,,,-1.8,93075.0,-47.1,,,0.0,,3.0,,1.0,,,,,,no
31.0,,,999.0,0.0,1.4,93918.0,,4962.0,,,0.0,3.0,1.0,1.0,,1.0,0.0,,0.0,no
33.0,49.0,1.0,999.0,,,93444.0,,,,1.0,,,,,0.0,,7.0,1.0,,no
,313.0,3.0,999.0,0.0,1.1,,,,5191.0,5.0,,3.0,,,,,1.0,0.0,0.0,no
40.0,145.0,,,0.0,-1.8,93075.0,-47.1,,5099.1,7.0,,2.0,,,,1.0,5.0,2.0,0.0,no
,,2.0,,0.0,1.4,,,,5228.1,,,1.0,,,0.0,0.0,,,,no
30.0,,2.0,,1.0,-2.9,,,1.26,,1.0,,,1.0,0.0,,,,1.0,1.0,no
,,,999.0,,-1.8,92893.0,-46.2,,,,,,,,0.0,,1.0,0.0,,no
49.0,202.0,1.0,,,1.4,94465.0,-41.8,4865.0,5228.1,,,1.0,1.0,,0.0,,4.0,0.0,,no
,751.0,1.0,,,1.1,93994.0,-36.4,4857.0,,,0.0,1.0,,0.0,0.0,,1.0,,0.0,yes
57.0,12.0,,,0.0,1.4,,,4959.0,,7.0,1.0,,,0.0,,0.0,4.0,4.0,,no
,,2.0,,,1.4,,,4962.0,,,,3.0,,0.0,,,0.0,3.0,0.0,no
33.0,,,999.0,0.0,-0.1,,,4.12,,1.0,,3.0,,,,1.0,,,,no
44.0,109.0,,999.0,,-1.8,,,1365.0,5099.1,1.0,,,1.0,,,1.0,,1.0,,no
,,2.0,,,,93.2,-42.0,,,3.0,1.0,4.0,1.0,,,1.0,2.0,4.0,0.0,no
37.0,,2.0,,0.0,,93444.0,-36.1,4966.0,5228.1,,2.0,,,,,,,,0.0,no
,,,999.0,,1.4,,-42.7,4963.0,5228.1,7.0,1.0,,0.0,,,,0.0,,,no
,,2.0,,1.0,-1.8,,,,5099.1,0.0,1.0,,,,,1.0,,,,no
,,,999.0,0.0,,94465.0,-41.8,4865.0,,8.0,1.0,4.0,1.0,,,0.0,,0.0,0.0,no
40.0,180.0,,,0.0,-0.1,,-42.0,4191.0,5195.8,,,0.0,0.0,,,,2.0,,0.0,no
,,1.0,999.0,0.0,1.4,93918.0,-42.7,,,,,,,1.0,0.0,,,2.0,,no
,,,,,,93994.0,,4855.0,5191.0,,1.0,1.0,1.0,,0.0,,1.0,1.0,,no
41.0,135.0,1.0,999.0,0.0,-0.1,93.2,-42.0,,5195.8,1.0,1.0,,1.0,0.0,0.0,,2.0,3.0,,no
50.0,832.0,2.0,999.0,,,,,4858.0,,0.0,2.0,,0.0,1.0,,,,,,no
