age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded,y
,,,999.0,,,,,4857.0,,,0.0,,0.0,,,,,,,no
54.0,,,,,,93876.0,,0.685,,2.0,,,,,,,,,,no
60.0,,2.0,,,,93994.0,,,,,,,0.0,,,,,0.0,0.0,no
,123.0,,,0.0,,,,,5191.0,0.0,,,,,,,0.0,0.0,,no
51.0,241.0,,999.0,,,93444.0,,,,4.0,0.0,,,,,,,3.0,,no
,,,,,,,,0.654,,,,3.0,,,,,,,,no
,26.0,,,,,93994.0,,,5191.0,,,,,,0.0,,,,,no
43.0,,1.0,,,,,,,,,,,1.0,,1.0,0.0,,2.0,,no
,58.0,,,,,93444.0,,4965.0,5228.1,,,2.0,,,,,,2.0,,no
,,,,,1.4,,,,,,0.0,2.0,,0.0,,,,,0.0,yes
39.0,,6.0,,,,,-41.8,,,11.0,,,,,,1.0,,,,no
,,,,,,,,,,,,4.0,,0.0,0.0,,0.0,0.0,,no
,,2.0,,0.0,1.1,93994.0,,4856.0,5191.0,,0.0,,1.0,0.0,0.0,,,,0.0,no
,,,,,,,,,5099.1,,,,,0.0,,,0.0,,0.0,no
,,2.0,,,1.4,,,,5228.1,,,0.0,1.0,,,0.0,,,,no
39.0,,,,,,,,4021.0,5195.8,7.0,,3.0,,,0.0,,4.0,,,no
,84.0,,,,1.4,93918.0,,,,,,2.0,0.0,,,,,1.0,0.0,no
45.0,,,,0.0,-0.1,,,4076.0,,2.0,0.0,,1.0,0.0,1.0,,,,0.0,no
24.0,,1.0,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,no
,,,,,,92893.0,,,,,0.0,,1.0,,,,,4.0,,yes
36.0,,,999.0,,1.1,93994.0,-36.4,4859.0,,,,,,,,,0.0,,,no
39.0,,,,,,93918.0,,4962.0,,4.0,1.0,,,,1.0,,,,0.0,no
,,,999.0,,1.4,,-42.7,4962.0,,,,1.0,,,0.0,,,,,no
,12.0,,,,,,,,4991.6,2.0,,,,1.0,,,,,,no
,,,,,1.4,,,,,,,3.0,1.0,,,0.0,5.0,4.0,,no
64.0,,,999.0,0.0,,,,,,,,,,0.0,,0.0,9.0,4.0,,yes
,,,999.0,0.0,,,,,,8.0,2.0,,,1.0,0.0,1.0,,0.0,,no
,,,999.0,,,,,,,,,2.0,,,0.0,,0.0,,,no
,53.0,2.0,,,,,,,,11.0,,1.0,,0.0,0.0,,,,,no
47.0,,,,,,94465.0,,,5228.1,,0.0,,1.0,0.0,,1.0,2.0,,0.0,no
,285.0,,,,,,-36.1,,,,,,,,,0.0,5.0,,0.0,no
46.0,,1.0,,0.0,1.4,,,,,,,2.0,,,,,,,,no
,,,,0.0,1.4,93918.0,,,,,,1.0,,0.0,,,,,0.0,no
,,,,,-2.9,,,,,3.0,,1.0,,,,,5.0,1.0,0.0,no
53.0,,,,,,93994.0,,,,,,3.0,,,,1.0,0.0,,,no
,,,,,,93994.0,,4.86,,,,2.0,,1.0,0.0,,,,,no
,,2.0,999.0,,,,,,,,,,,,0.0,0.0,,,,no
,,,,0.0,,93994.0,-36.4,4857.0,5191.0,5.0,,,,,0.0,,,0.0,0.0,no
,,,,0.0,,,-36.4,,,5.0,,,1.0,,0.0,1.0,,,,no
24.0,,,,0.0,1.4,,-42.7,,,6.0,,,1.0,,,,,,,no
,406.0,,,,1.1,93994.0,,,,,,,0.0,,0.0,,,,,no
,,,,,,,,,,4.0,0.0,,0.0,,0.0,,,0.0,,no
,64.0,,,,,94465.0,-41.8,4961.0,,,,,0.0,,1.0,,2.0,,,no
,61.0,,,0.0,,94465.0,-41.8,,5228.1,2.0,,,,,,,,,,no
36.0,723.0,1.0,999.0,0.0,,,,,5195.8,,,,,,,0.0,,,0.0,no
,27.0,3.0,,,1.4,93918.0,,4968.0,,,,,1.0,,,0.0,1.0,,0.0,no
41.0,,,,,1.4,94465.0,,4866.0,5228.1,,,4.0,,,,1.0,,4.0,,no
,,,,0.0,,,,,,,,5.0,,,,0.0,,,0.0,no
37.0,,,,,,93.2,,,,,,3.0,1.0,,,0.0,,,,no
46.0,,,999.0,,1.4,,,,,,,,0.0,0.0,,,,,0.0,no
,,,999.0,,,92963.0,,1262.0,,,,,,,,,,,,no
,,,999.0,,,93918.0,,,,,2.0,,1.0,0.0,,,,,0.0,no
,,,,,,,,0.873,,,,,1.0,,,,5.0,,,no
54.0,,3.0,,,,,,,,3.0,,,1.0,,,,0.0,0.0,0.0,no
41.0,81.0,,,,,94465.0,,,5228.1,,,,,,,,,2.0,,no
39.0,340.0,,,0.0,,,,,5191.0,1.0,0.0,0.0,1.0,,,,0.0,,,no
,,6.0,,,,92963.0,,,,4.0,,,1.0,,,0.0,2.0,2.0,,no
,,,,,,,,,5099.1,,,,,1.0,,0.0,,1.0,0.0,no
,,,,,-0.1,,-42.0,,5195.8,,,,1.0,,,1.0,,,0.0,no
50.0,,3.0,999.0,,1.1,,-36.4,,,,,,,,,1.0,,4.0,,no
,,,999.0,,,,,,,,,0.0,,,0.0,0.0,5.0,,,no
,57.0,,,,,,,,5195.8,,0.0,,,,1.0,0.0,,3.0,,no
,,,999.0,0.0,1.4,,,,5228.1,,,2.0,0.0,0.0,0.0,,,4.0,,yes
,,,,,,,,4859.0,5191.0,3.0,0.0,,,1.0,,1.0,,2.0,,no
,,,,0.0,,,,,,,,,1.0,,0.0,,,,,no
50.0,119.0,,,,,,-42.7,,,,,5.0,,,,,,1.0,0.0,no
,,1.0,5.0,,-1.8,,-47.1,1.41,,,0.0,,,,0.0,0.0,7.0,,,yes
42.0,131.0,,999.0,0.0,,,,,,,,,,,,,4.0,,,no
,,,999.0,,,,,,,5.0,,,1.0,,,,2.0,,,no
,,1.0,,,,93994.0,,4858.0,,,,1.0,,,0.0,,0.0,,0.0,no
,,,,,,92893.0,-46.2,,,5.0,0.0,,,0.0,,,,0.0,0.0,no
,165.0,,999.0,,,93918.0,,,5228.1,8.0,,,,,,0.0,1.0,4.0,,no
,119.0,,,,,,,4856.0,5191.0,4.0,,,1.0,,0.0,,0.0,,,no
,,,,1.0,,,-46.2,,,,,2.0,,,,0.0,,,,no
,,,,,,92893.0,,1344.0,,,,,,,,,,1.0,2.0,no
,,,,,1.4,,,4967.0,,,,3.0,,1.0,0.0,,,2.0,,no
,,2.0,,0.0,1.1,,-36.4,,5191.0,,0.0,,1.0,,,,,,,no
,87.0,,999.0,,,,-47.1,,,5.0,0.0,,,,1.0,,,2.0,,no
64.0,205.0,,,,,,,,,3.0,,,1.0,,0.0,,,1.0,,yes
,635.0,,,,1.4,94465.0,,,,,2.0,,,,0.0,,,,,no
,,,,,1.4,,-42.7,4957.0,,,,,,,,0.0,,2.0,0.0,no
,,,,,,,,,,0.0,0.0,,0.0,,,,2.0,,0.0,no
,,,,,-1.8,,,,,5.0,,,1.0,0.0,,,,,1.0,no
,260.0,,,,,,,,,,,0.0,,,,,,,,no
,,,,0.0,,93918.0,,,5228.1,,,,1.0,,,,,,,yes
,96.0,,999.0,,,93444.0,-36.1,,,5.0,,,0.0,1.0,,,,,,no
28.0,280.0,,,0.0,,93918.0,,4962.0,,8.0,0.0,,,,,,1.0,,,no
,,,,,-1.8,,,1299.0,5099.1,,1.0,,,1.0,,0.0,0.0,,,no
39.0,80.0,,999.0,0.0,,,-36.1,,,,,,1.0,,1.0,,,,0.0,no
,,,,,,,,,,,,,1.0,,,0.0,,,,no
23.0,,3.0,999.0,0.0,1.4,,,,,,2.0,,,,,,1.0,,,no
40.0,,,,,,,-46.2,,5099.1,2.0,,,0.0,1.0,1.0,0.0,,3.0,,no
,,,,0.0,,,,,,,2.0,3.0,,,,,,,,no
,,,,0.0,1.1,93994.0,,,,,,,,1.0,,1.0,,0.0,0.0,no
,210.0,,,0.0,,,-42.7,4963.0,5228.1,8.0,,,1.0,,0.0,0.0,,,,no
34.0,,,,,,,,,5228.1,,0.0,,,,,0.0,5.0,,,no
,,,,,,,-42.0,,5195.8,,2.0,,,,,,,,0.0,no
,124.0,,,0.0,,93918.0,-42.7,,,5.0,,,,0.0,,,,,0.0,no
27.0,7.0,,,,,92893.0,-46.2,1.25,,8.0,,,1.0,,0.0,,,,,no
53.0,,4.0,999.0,,1.4,,-42.7,4961.0,5228.1,,,,,0.0,,,,,0.0,no
,,,,,,93994.0,,,,0.0,,,0.0,,0.0,,,,,no
,,1.0,,0.0,,93918.0,,4958.0,,2.0,,,,,,,1.0,,0.0,no
32.0,,3.0,,,-1.8,92893.0,,,5099.1,,,,,,,,0.0,,2.0,no
44.0,903.0,,,,,92893.0,-46.2,1244.0,,4.0,1.0,2.0,1.0,,,0.0,,,,yes
30.0,,,,2.0,,,-39.8,,4991.6,,2.0,,,,,,,,1.0,yes
42.0,93.0,,,,,93994.0,,4858.0,5191.0,5.0,1.0,5.0,,,0.0,1.0,,,,no
39.0,357.0,,,2.0,,,,,,5.0,,,,0.0,0.0,,,,,no
33.0,263.0,,,0.0,1.4,,-42.7,,5228.1,,0.0,,1.0,0.0,,0.0,,,,no
32.0,307.0,,999.0,0.0,1.4,,,4958.0,5228.1,,,,,,,1.0,2.0,4.0,,no
,131.0,,,1.0,,,,,5195.8,8.0,2.0,0.0,,,1.0,,,,,no
32.0,126.0,3.0,,0.0,1.4,,,4963.0,,,0.0,,1.0,,0.0,0.0,,,,no
,528.0,,,,,,-42.7,,,5.0,,5.0,,,1.0,,,,,no
,,,999.0,,-1.8,92893.0,-46.2,,,2.0,,2.0,1.0,,2.0,,,,,no
,,,,,,,,4855.0,,,,,,,0.0,,,,0.0,no
,,,,0.0,1.1,,-36.4,4856.0,,,,,,1.0,,,,1.0,,no
33.0,266.0,2.0,,,,,,,,,,3.0,,1.0,,,,,0.0,no
38.0,,,,0.0,,,,,,,0.0,,,,,,,,,no
,,,999.0,,,93075.0,,,5099.1,,,,,0.0,,,7.0,0.0,,no
48.0,,,,1.0,,,,,,,0.0,1.0,,1.0,,,,,2.0,yes
,,1.0,,,1.4,94465.0,,,,5.0,0.0,,,,,1.0,,,,no
,,,,,,,,4965.0,,,2.0,,,1.0,,,,,,no
55.0,67.0,,,0.0,-0.1,93.2,-42.0,,5195.8,,,2.0,,1.0,,,,,0.0,no
,,1.0,999.0,,,,,,,2.0,,,1.0,,0.0,0.0,,,,no
,,,,,,,,,,,,,0.0,,,,0.0,,,no
,,,999.0,,,,,,,,,,,1.0,,,,,,no
45.0,,,,,1.4,,,4965.0,,,,,,,0.0,0.0,,1.0,0.0,no
,,,,0.0,,,-36.1,,5228.1,,0.0,,1.0,,,,,,,no
,,1.0,,0.0,,,,4856.0,,,,,,,1.0,,0.0,1.0,,no
,,,999.0,,,,,,5195.8,5.0,0.0,0.0,,0.0,,,,,,no
51.0,,,,,,,-36.4,,5191.0,5.0,0.0,0.0,,,,,,,,no
,,,,,1.4,,,,5228.1,,1.0,,,,0.0,0.0,,3.0,0.0,no
,571.0,,,,,,,4962.0,,7.0,0.0,,,,,,1.0,3.0,,no
,,,,,,,,,,,,,,,,,2.0,0.0,0.0,yes
,,,999.0,,,,-46.2,,,,2.0,,1.0,,0.0,,,,1.0,yes
,180.0,2.0,,,,93994.0,,4857.0,,2.0,,,,,,,,0.0,,no
57.0,203.0,,,,-1.8,93075.0,,,,,0.0,,,,,,,,1.0,no
32.0,,6.0,999.0,0.0,,,,4962.0,,,0.0,1.0,1.0,,0.0,,,,,no
,,,999.0,,,,,,,,,,,0.0,0.0,,,4.0,,no
,,,999.0,,,93075.0,,1423.0,,,2.0,,,,,,7.0,,0.0,no
,220.0,,,,,,,,,,,,,,,1.0,,,0.0,no
37.0,,1.0,,,,,,,5191.0,,,2.0,,1.0,,,0.0,,,no
,,,,,,,,,,,,,,1.0,,,5.0,,,no
39.0,171.0,3.0,999.0,0.0,,,,,,,0.0,,,,,0.0,1.0,,0.0,no
,,,,,-0.1,93.2,,,,4.0,0.0,2.0,,,,,,,,no
,,,,,-1.8,,-46.2,1344.0,,,,,0.0,0.0,,0.0,,1.0,,no
,88.0,5.0,,,1.1,,,4857.0,,,0.0,,,,,1.0,0.0,1.0,,no
,128.0,,,0.0,-1.8,,,,5099.1,,0.0,,1.0,,,,,,,no
,414.0,,,0.0,-1.7,,,,,,,2.0,,,,,,,,yes
,,,,,-0.1,,,,,,0.0,,1.0,,,0.0,4.0,,,no
,113.0,1.0,,,,,,1244.0,5099.1,,,,,,,,0.0,,,no
,,,7.0,,,92649.0,-30.1,0.714,,,,,,,,,,,,yes
,51.0,,,0.0,,,-36.1,4965.0,5228.1,8.0,,3.0,,,,,,,,no
,,1.0,,,1.4,,,4957.0,,4.0,0.0,,,,,,1.0,2.0,,no
,442.0,,,0.0,1.4,94465.0,,,,,,3.0,,,,,,,0.0,no
33.0,207.0,1.0,,0.0,-1.8,,,1405.0,,,0.0,,1.0,,,,7.0,,0.0,no
31.0,,,999.0,0.0,,,-42.7,,5228.1,,,,,1.0,,0.0,,,,no
,49.0,,999.0,0.0,,93444.0,,,,,,,,,,0.0,5.0,4.0,0.0,no
46.0,,,999.0,,1.1,,-36.4,4857.0,,4.0,,,,0.0,,,,,,no
,,,,0.0,,,-47.1,,,,,,1.0,,,0.0,,,0.0,no
,,,,,,94465.0,-41.8,,,7.0,,,,,,1.0,,,0.0,no
,111.0,2.0,,1.0,,,,,5076.2,,,0.0,,,0.0,,2.0,4.0,,no
,,,,,,92893.0,,,,,,,0.0,0.0,,,0.0,,,no
,,1.0,,0.0,1.4,94465.0,-41.8,,,,0.0,,1.0,,,1.0,,,,no
,,,,0.0,1.1,,-36.4,4857.0,,,,,,,0.0,1.0,,,,yes
57.0,,,,0.0,,,,4959.0,5228.1,,0.0,1.0,,,0.0,,,,0.0,no
,148.0,,,,,,,4962.0,,2.0,,,1.0,,,,,,0.0,no
,,,,,,,,,5195.8,2.0,,,,,0.0,,,2.0,0.0,no
,,,,,,,,,5099.1,2.0,,,,1.0,,,,4.0,,no
,251.0,,,0.0,-0.1,,-42.0,,,,0.0,,,,,,4.0,,,no
,,,,,1.4,,-36.1,4966.0,,,,,,,0.0,,5.0,1.0,,no
,,2.0,,,,,,,,,,,0.0,,,,1.0,2.0,0.0,no
,182.0,2.0,,,-1.8,92893.0,,,,,0.0,0.0,0.0,,0.0,,,,,no
,338.0,,999.0,,1.4,,-41.8,,5228.1,,,,,,,1.0,,,0.0,no
,180.0,,,,-0.1,,,,,,2.0,,,0.0,,0.0,,,0.0,no
36.0,,1.0,,,1.4,,,,,,2.0,,,1.0,,,,1.0,,no
,,,,,,93994.0,,,5191.0,2.0,,,,,,1.0,,4.0,,no
,,,,0.0,,,-42.0,,,2.0,,0.0,,,,,4.0,,,no
,832.0,,,,,,,4858.0,,,1.0,0.0,,,,1.0,0.0,,,no
53.0,,,,0.0,,,,,,,,1.0,1.0,,,,,,0.0,no
,310.0,5.0,,0.0,,,,4962.0,,,,,,,0.0,,,0.0,,no
,,,999.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,no
,,,999.0,,1.4,94465.0,,,,,,,,,,,2.0,,0.0,no
37.0,,,,,,,,,,,,4.0,1.0,,1.0,1.0,0.0,,,no
,,,,4.0,,,,,4991.6,,,,1.0,1.0,0.0,,,,,no
,,4.0,,,,92893.0,-46.2,1291.0,5099.1,,,,1.0,1.0,0.0,0.0,,,0.0,no
,165.0,,999.0,0.0,-1.8,,,,5099.1,,,0.0,,,0.0,,,,0.0,no
29.0,,,,0.0,,,,4961.0,,5.0,,,,,,,,,,no
,,,999.0,0.0,,,,,,,0.0,3.0,,,,1.0,,,,no
,,5.0,999.0,,,,-42.0,,,,0.0,,,1.0,,,,,,no
34.0,,,,,,,,4864.0,,,0.0,,1.0,,,1.0,,,,no
,399.0,,,0.0,,93918.0,,,,11.0,,4.0,,,,,,2.0,,no
,,,,,1.4,,,,,,,,1.0,,0.0,,1.0,2.0,0.0,yes
,,,,0.0,,,-40.8,1099.0,,2.0,2.0,1.0,,,,,2.0,1.0,,no
,,,,,,,-30.1,,,11.0,,5.0,,,,0.0,,,2.0,yes
36.0,,1.0,,0.0,,93.2,-42.0,,,,1.0,,,,,,,,,no
44.0,,,,1.0,,,,,5099.1,,,,,,,,0.0,,1.0,no
35.0,,,999.0,,,93994.0,,,,10.0,0.0,,1.0,,,,,2.0,,no
35.0,,,,,,,,,,,0.0,1.0,,,0.0,,,,0.0,no
,,,,,,,-46.2,,,,2.0,,,,0.0,0.0,0.0,1.0,0.0,no
,,,,0.0,,,,,5099.1,,,0.0,,,,,,0.0,,no
,,,999.0,0.0,,94465.0,-41.8,,,,0.0,,,,,1.0,,,,no
30.0,,,,,,,,,5228.1,,,,,1.0,0.0,,,,0.0,no
53.0,123.0,,,,,92963.0,,1.26,5076.2,5.0,,4.0,,,,,2.0,,0.0,no
,500.0,2.0,,,,92893.0,,1.25,,,,,0.0,,0.0,,,,1.0,no
,,1.0,,,,93918.0,,,5228.1,,,,,,,,1.0,1.0,,no
,,,,0.0,,,,,,,,2.0,,1.0,,1.0,,,,no
,,,999.0,,,,,4959.0,,,0.0,,,,,,2.0,,,no
,167.0,1.0,,0.0,,92893.0,,1281.0,,,0.0,,,,,,,2.0,,no
55.0,345.0,16.0,,0.0,,,,,,,,1.0,,,0.0,,,,,no
46.0,,,,,,,,,5099.1,,,0.0,,,,0.0,,,,no
38.0,,,999.0,,-0.1,,,,5195.8,,,,,,,,4.0,3.0,,no
52.0,486.0,,999.0,,,93.2,,,,3.0,,1.0,1.0,,2.0,,,1.0,,yes
,,,,0.0,,,-36.1,4968.0,,4.0,2.0,,,,,,,,0.0,no
,55.0,,999.0,,,93994.0,-36.4,4859.0,,,0.0,,,0.0,1.0,1.0,,,0.0,no
,,,,,,92201.0,-31.4,0.869,5076.2,,0.0,,,,1.0,0.0,,,,no
,,,999.0,,,93994.0,,4857.0,,5.0,,0.0,0.0,,,,,,,no
,,,,0.0,-1.8,,,,,,,2.0,1.0,,,,,,,no
,602.0,5.0,999.0,,,93918.0,-42.7,,,,,0.0,0.0,,,,,,,no
50.0,,,,,,,,,,,,,,,0.0,1.0,,1.0,0.0,no
,,,999.0,,,,,,5195.8,,,,1.0,,,0.0,,,,no
,469.0,,999.0,1.0,,,-46.2,,,,,,,,,,0.0,,,no
32.0,,1.0,,,-0.1,,,,,,0.0,1.0,1.0,,0.0,,4.0,3.0,,no
,,,,,1.4,,-41.8,4961.0,,9.0,,,,,0.0,1.0,2.0,,,no
48.0,133.0,1.0,,,,,,,,8.0,,,2.0,0.0,0.0,0.0,,1.0,,no
,131.0,,,,-3.4,92649.0,,,5017.5,6.0,,2.0,,,,0.0,,,,yes
32.0,287.0,1.0,,0.0,,,,,,,,0.0,,,,,,0.0,,no
,58.0,,,0.0,,92963.0,-40.8,,,,,,,,,,2.0,,0.0,no
,,,,,,92893.0,,,,,,0.0,,,,,,,2.0,no
,,,999.0,,,,,,,,,,,1.0,0.0,,,,0.0,no
,,,,,,,,,5099.1,,,,,,,,,2.0,,no
,,,999.0,,,,,,5228.1,2.0,,,,,,,,,,no
36.0,,,,,,,,,,,,,1.0,,,0.0,,,0.0,yes
40.0,,,,,,93994.0,-36.4,,5191.0,,,,1.0,,,1.0,,,,no
,,2.0,999.0,,,,-36.1,4964.0,,8.0,,1.0,,1.0,1.0,,,,,no
32.0,,,,,-2.9,,-40.8,,,,,,1.0,,,,,,1.0,yes
,,2.0,,1.0,,,-47.1,,,,,,,,,,,,,no
66.0,175.0,1.0,,,-3.4,92649.0,,0.714,,0.0,0.0,,,,,,,0.0,2.0,yes
,,,999.0,0.0,,,-36.4,,,8.0,,,,,,1.0,0.0,,0.0,no
,,,,2.0,,,,1.0,,,,,,,0.0,0.0,,,2.0,yes
,328.0,,999.0,0.0,,93369.0,,,,,,3.0,,,,,3.0,,0.0,no
,,1.0,999.0,,,92843.0,-50.0,,,,2.0,,,,0.0,,,,0.0,yes
48.0,,1.0,999.0,,,93444.0,-36.1,,5228.1,4.0,0.0,4.0,,,0.0,,5.0,3.0,,no
,,,5.0,,,,,,,9.0,,,,,0.0,,5.0,,,no
,,,,0.0,1.1,,,4857.0,,7.0,,4.0,,,,,,,0.0,no
,374.0,1.0,,,,,-42.0,,5195.8,,,,,,,,,,0.0,no
,,,,,,93918.0,,,,,,4.0,,,1.0,0.0,,0.0,,no
,,,,0.0,,,,,,5.0,,0.0,1.0,,0.0,,1.0,,,no
,,,,,,,,,,,2.0,1.0,,,,,,4.0,,yes
,,1.0,,0.0,,93.2,,,5195.8,3.0,,,,,,,,,,no
35.0,164.0,,,0.0,,,-42.7,,5228.1,,0.0,3.0,,,,,1.0,0.0,0.0,no
,38.0,12.0,999.0,,,,,,,,,,1.0,,,,0.0,,,no
58.0,,,999.0,0.0,,,,,,8.0,0.0,,0.0,,,,,3.0,0.0,no
,,4.0,999.0,,1.4,,,,,,,,,,,,,,,no
,,,999.0,,,,,,,0.0,,5.0,,,0.0,,0.0,,,no
33.0,64.0,,,,,,,4021.0,5195.8,,2.0,1.0,1.0,1.0,0.0,0.0,,,0.0,no
46.0,,,,,,,,1259.0,5099.1,10.0,2.0,,1.0,0.0,,,,3.0,0.0,no
,,1.0,999.0,,,,,,,2.0,,,,1.0,0.0,0.0,,,,no
,207.0,,,,,,,,5228.1,,2.0,,1.0,,,1.0,1.0,,,no
,,,,,,,-31.4,0.884,5076.2,8.0,,,,,,,5.0,,0.0,no
27.0,172.0,1.0,999.0,0.0,,93918.0,,4958.0,5228.1,,,,1.0,,0.0,,,4.0,,no
,97.0,1.0,,0.0,,93444.0,,,,2.0,,,,1.0,,,,,0.0,no
,,,,,,,-36.4,,5191.0,2.0,,,,,,1.0,,,,no
,79.0,,,,-2.9,,,,,4.0,,,,,1.0,0.0,5.0,,,no
,,2.0,999.0,,-1.8,93075.0,-47.1,,5099.1,,,,,,,0.0,,,,no
,118.0,6.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,,,,,,,,,0.0,,,no
,,,999.0,,,,,,,,0.0,,1.0,,0.0,0.0,,,,no
,79.0,,,,1.4,,,,,,0.0,,,,0.0,,5.0,,,no
,,1.0,999.0,,1.4,93444.0,,,5228.1,,1.0,,,,,,,,0.0,no
,,,,,,,-47.1,,,,,,,,,,,2.0,,no
,,,999.0,1.0,,,,1344.0,5099.1,5.0,,,,,,0.0,,,1.0,no
32.0,,10.0,999.0,,,94465.0,,,,,,,,1.0,,,2.0,,,no
31.0,,,999.0,0.0,1.4,,,,,,2.0,,,1.0,0.0,,2.0,,,no
,,1.0,,0.0,,93075.0,-47.1,,5099.1,,0.0,,,,,0.0,,4.0,,no
,,,,,,,-46.2,,5099.1,,,,1.0,,0.0,,0.0,2.0,,no
,,,,,,93075.0,,,,,,,,1.0,0.0,,,,,no
39.0,,1.0,,0.0,1.1,,,,5191.0,9.0,,,,,,,,,,no
,78.0,1.0,,,,,,,,,,1.0,1.0,,0.0,,,2.0,,no
,155.0,,999.0,,,,,,,,,,,,2.0,1.0,,,,no
,,7.0,999.0,,1.4,,-42.7,4962.0,5228.1,,,2.0,1.0,,,,1.0,,0.0,no
,,1.0,999.0,0.0,1.1,,,,5191.0,,0.0,,,,0.0,,0.0,,0.0,no
,91.0,,999.0,,,,,,,,,,,,,,,2.0,,no
30.0,,,999.0,,,,,,,,0.0,,1.0,0.0,,,,1.0,,no
,,,,1.0,,,,,5017.5,2.0,,,,0.0,,,,,,no
40.0,,1.0,,,1.1,93994.0,-36.4,4.86,5191.0,,0.0,,,,,,,,0.0,no
,,1.0,999.0,0.0,,93918.0,,,,4.0,,,1.0,1.0,0.0,0.0,,,0.0,no
22.0,297.0,1.0,999.0,0.0,,,-31.4,0.861,5076.2,,2.0,,,1.0,,1.0,,0.0,,no
,,1.0,,,,,,0.766,,,0.0,2.0,,1.0,,0.0,,4.0,0.0,yes
39.0,,,,0.0,,,-41.8,4959.0,,,0.0,,1.0,1.0,,,,,,no
56.0,308.0,,,,,94465.0,,4962.0,,,2.0,,,,0.0,1.0,,,,no
,,1.0,,0.0,1.4,93918.0,,,,,0.0,,,,0.0,,,0.0,,no
,,,999.0,0.0,,92893.0,,,,,,,,1.0,,,,4.0,,no
,109.0,,,,,,-46.2,1291.0,5099.1,,0.0,,,0.0,,0.0,,1.0,,no
,232.0,,,,-2.9,92963.0,,1266.0,,,,,,1.0,,,,,,yes
39.0,,1.0,999.0,0.0,-0.1,,-42.0,4191.0,,,0.0,3.0,,,,,,,0.0,no
30.0,,,999.0,0.0,,,-42.0,4076.0,,,1.0,2.0,1.0,,0.0,,4.0,4.0,,no
28.0,,,,,,,-40.8,,,,,,,,,0.0,2.0,,,no
,,,,1.0,,,,,,4.0,,,,,0.0,,,0.0,,no
46.0,,2.0,,0.0,,,,,5191.0,,,,0.0,0.0,0.0,,,,,no
,381.0,1.0,,,,,,,,,,,,,,1.0,0.0,1.0,,no
,,1.0,,,1.1,,,,,,,3.0,1.0,,0.0,1.0,,3.0,,no
,228.0,,999.0,0.0,-1.8,92893.0,,,5099.1,,2.0,,,,,,0.0,2.0,,no
,,,,,,,-41.8,,5228.1,5.0,,0.0,,,0.0,,2.0,,,no
53.0,247.0,,,0.0,-0.1,,,,,9.0,1.0,,1.0,1.0,,,4.0,,,no
,,1.0,,,,,,,,,0.0,1.0,1.0,1.0,,,,,,no
45.0,194.0,,,,,,-42.7,4962.0,,,1.0,,,,,,,,,no
36.0,,,,,1.1,,,,,,2.0,,0.0,,0.0,,0.0,,0.0,no
37.0,,1.0,,0.0,-1.8,92893.0,,,,,0.0,,,,0.0,0.0,,2.0,,no
,,,999.0,,,,-36.1,,,,0.0,,,0.0,0.0,,,,,no
,1222.0,,,,,93994.0,,,5191.0,4.0,,,0.0,,0.0,1.0,,3.0,,no
,80.0,,,0.0,1.4,,,,,5.0,,,1.0,,,,1.0,,,no
50.0,,,,,,,-42.7,4.96,,9.0,,,,,0.0,0.0,,,0.0,no
,,,,,,,,4859.0,5191.0,5.0,,0.0,,,,,,2.0,,no
36.0,129.0,2.0,,,,93994.0,-36.4,4857.0,,5.0,,0.0,,,0.0,,0.0,,,no
,,,,1.0,-1.8,,,,,,,,1.0,,0.0,,0.0,,1.0,no
,,,,,,,-36.4,,,,,,,,,,,,0.0,no
,128.0,2.0,999.0,,,,,1281.0,,,,,,,,,,,,no
42.0,,,999.0,,,93918.0,,,5228.1,,,,1.0,,,,,,,no
39.0,364.0,,,,,,,,,,,,1.0,,,,,,,no
42.0,984.0,2.0,999.0,0.0,,93994.0,,,,4.0,,,,,,1.0,,,,yes
,91.0,,,0.0,,,,4859.0,,,,,,,,1.0,0.0,,,no
,,1.0,999.0,,,,,,,,,,1.0,0.0,,,,,,no
,354.0,,,,,,-42.7,,5228.1,,,,0.0,0.0,,,1.0,,,no
,,2.0,,,,,,1327.0,5099.1,,,,,,,,0.0,,,no
,,,,,,,-42.7,,5228.1,,,,,1.0,0.0,,,1.0,0.0,no
,,3.0,,,-1.8,92893.0,-46.2,,,,,2.0,,,,,0.0,,,no
34.0,,,,0.0,,,-36.1,4964.0,,,,1.0,1.0,0.0,,,5.0,2.0,,no
,,2.0,,,,,-42.7,,5228.1,,,,,,,,1.0,,,no
,,,,,,,,1.27,,,,5.0,,1.0,,0.0,,2.0,,no
47.0,361.0,,999.0,,1.1,,-36.4,,,,,,,,,,0.0,,,no
30.0,,2.0,,,,93.2,,4153.0,,3.0,,,1.0,,,0.0,,,,no
42.0,,,,,1.4,,-36.1,,5228.1,,,1.0,,,,0.0,,,0.0,no
40.0,2926.0,,999.0,,-1.8,,-47.1,,,1.0,0.0,,,,2.0,,7.0,,0.0,yes
